Channel,Group,Source,Link
CCTV1,cctv,,http://iptv.pdsu.edu.cn/hls/cctv1hd.m3u8
CCTV2,cctv,,http://iptv.pdsu.edu.cn/hls/cctv2hd.m3u8
CCTV3,cctv,,http://iptv.pdsu.edu.cn/hls/cctv3hd.m3u8
CCTV4,cctv,,http://iptv.pdsu.edu.cn/hls/cctv4hd.m3u8
CCTV5,cctv,,http://iptv.pdsu.edu.cn/hls/cctv5hd.m3u8
CCTV5+,cctv,,http://iptv.pdsu.edu.cn/hls/cctv5phd.m3u8
CCTV6,cctv,,http://iptv.pdsu.edu.cn/hls/cctv6hd.m3u8
CCTV7,cctv,,http://iptv.pdsu.edu.cn/hls/cctv7hd.m3u8
CCTV8,cctv,,http://iptv.pdsu.edu.cn/hls/cctv8hd.m3u8
CCTV9,cctv,,http://iptv.pdsu.edu.cn/hls/cctv9hd.m3u8
CCTV10,cctv,,http://iptv.pdsu.edu.cn/hls/cctv10hd.m3u8
CCTV12,cctv,,http://iptv.pdsu.edu.cn/hls/cctv12hd.m3u8
CCTV14,cctv,,http://iptv.pdsu.edu.cn/hls/cctv14.m3u8
CCTV14,cctv,,http://iptv.pdsu.edu.cn/hls/cctv14hd.m3u8
中国教育1,special,,http://iptv.pdsu.edu.cn/hls/cetv1.m3u8
中国教育1,special,,http://iptv.pdsu.edu.cn/hls/cetv1hd.m3u8
东南卫视,weishi,,http://iptv.pdsu.edu.cn/hls/dnhd.m3u8
东方卫视,weishi,,http://iptv.pdsu.edu.cn/hls/dfhd.m3u8
四川卫视,weishi,,http://iptv.pdsu.edu.cn/hls/schd.m3u8
天津卫视,weishi,,http://iptv.pdsu.edu.cn/hls/tjhd.m3u8
山东卫视,weishi,,http://iptv.pdsu.edu.cn/hls/sdhd.m3u8
广东卫视,weishi,,http://iptv.pdsu.edu.cn/hls/gdhd.m3u8
江苏卫视,weishi,,http://iptv.pdsu.edu.cn/hls/jshd.m3u8
江西卫视,weishi,,http://iptv.pdsu.edu.cn/hls/jxhd.m3u8
河北卫视,weishi,,http://iptv.pdsu.edu.cn/hls/hebhd.m3u8
浙江卫视,weishi,,http://iptv.pdsu.edu.cn/hls/zjhd.m3u8
深圳卫视,weishi,,http://iptv.pdsu.edu.cn/hls/szhd.m3u8
湖北卫视,weishi,,http://iptv.pdsu.edu.cn/hls/hbhd.m3u8
湖南卫视,weishi,,http://iptv.pdsu.edu.cn/hls/hunanhd.m3u8
重庆卫视,weishi,,http://iptv.pdsu.edu.cn/hls/cqhd.m3u8
CHC高清电影,special,,http://iptv.pdsu.edu.cn/hls/chchd.m3u8
SiTV全纪实,special,,http://iptv.pdsu.edu.cn/hls/documentaryhd.m3u8
上海纪实人文,special,,http://iptv.pdsu.edu.cn/hls/docuchina.m3u8
北京冬奥纪实,special,,http://iptv.pdsu.edu.cn/hls/btv11hd.m3u8
北京文艺,special,,http://iptv.pdsu.edu.cn/hls/btv2hd.m3u8
北京新闻,special,,http://iptv.pdsu.edu.cn/hls/btv9hd.m3u8
湖南金鹰纪实,special,,http://iptv.pdsu.edu.cn/hls/gedocu.m3u8
CCTV1,cctv,,http://iptv.pdsu.edu.cn/hls/cctv1.m3u8
CCTV2,cctv,,http://iptv.pdsu.edu.cn/hls/cctv2.m3u8
CCTV3,cctv,,http://iptv.pdsu.edu.cn/hls/cctv3.m3u8
CCTV4,cctv,,http://iptv.pdsu.edu.cn/hls/cctv4.m3u8
CCTV5,cctv,,http://iptv.pdsu.edu.cn/hls/cctv5.m3u8
CCTV6,cctv,,http://iptv.pdsu.edu.cn/hls/cctv6.m3u8
CCTV7,cctv,,http://iptv.pdsu.edu.cn/hls/cctv7.m3u8
CCTV8,cctv,,http://iptv.pdsu.edu.cn/hls/cctv8.m3u8
CCTV9,cctv,,http://iptv.pdsu.edu.cn/hls/cctv9.m3u8
CCTV10,cctv,,http://iptv.pdsu.edu.cn/hls/cctv10.m3u8
CCTV11,cctv,,http://iptv.pdsu.edu.cn/hls/cctv11.m3u8
CCTV12,cctv,,http://iptv.pdsu.edu.cn/hls/cctv12.m3u8
CCTV13,cctv,,http://iptv.pdsu.edu.cn/hls/cctv13.m3u8
CCTV15,cctv,,http://iptv.pdsu.edu.cn/hls/cctv15.m3u8
CCTV世界地理,cctv,,http://iptv.pdsu.edu.cn/hls/sjdltv.m3u8
CCTV兵器科技,cctv,,http://iptv.pdsu.edu.cn/hls/gfjstv.m3u8
CCTV怀旧剧场,cctv,,http://iptv.pdsu.edu.cn/hls/hjjctv.m3u8
CCTV第一剧场,cctv,,http://iptv.pdsu.edu.cn/hls/dyjctv.m3u8
CCTV风云剧场,cctv,,http://iptv.pdsu.edu.cn/hls/fyjctv.m3u8
CCTV风云足球,cctv,,http://iptv.pdsu.edu.cn/hls/fyzqtv.m3u8
CCTV风云音乐,cctv,,http://iptv.pdsu.edu.cn/hls/fyyytv.m3u8
CGTN,cctv,,http://iptv.pdsu.edu.cn/hls/cctv16.m3u8
中国教育4,special,,http://iptv.pdsu.edu.cn/hls/cetv4.m3u8
云南卫视,weishi,,http://iptv.pdsu.edu.cn/hls/yntv.m3u8
兵团卫视,weishi,,http://iptv.pdsu.edu.cn/hls/bttv.m3u8
内蒙古卫视,weishi,,http://iptv.pdsu.edu.cn/hls/nmtv.m3u8
北京卫视,weishi,,http://iptv.pdsu.edu.cn/hls/btv1hd.m3u8
厦门卫视,weishi,,http://iptv.pdsu.edu.cn/hls/xmtv.m3u8
天津卫视,weishi,,http://iptv.pdsu.edu.cn/hls/tjtv.m3u8
宁夏卫视,weishi,,http://iptv.pdsu.edu.cn/hls/nxtv.m3u8
安徽卫视,weishi,,http://iptv.pdsu.edu.cn/hls/ahhd.m3u8
安徽卫视,weishi,,http://iptv.pdsu.edu.cn/hls/ahtv.m3u8
山西卫视,weishi,,http://iptv.pdsu.edu.cn/hls/sxrtv.m3u8
新疆卫视,weishi,,http://iptv.pdsu.edu.cn/hls/xjtv.m3u8
江苏卫视,weishi,,http://iptv.pdsu.edu.cn/hls/jstv.m3u8
湖南卫视,weishi,,http://iptv.pdsu.edu.cn/hls/hunantv.m3u8
甘肃卫视,weishi,,http://iptv.pdsu.edu.cn/hls/gstv.m3u8
西藏卫视,weishi,,http://iptv.pdsu.edu.cn/hls/xztv.m3u8
贵州卫视,weishi,,http://iptv.pdsu.edu.cn/hls/gztv.m3u8
辽宁卫视,weishi,,http://iptv.pdsu.edu.cn/hls/lnhd.m3u8
重庆卫视,weishi,,http://iptv.pdsu.edu.cn/hls/cqtv.m3u8
陕西卫视,weishi,,http://iptv.pdsu.edu.cn/hls/sxtv.m3u8
青海卫视,weishi,,http://iptv.pdsu.edu.cn/hls/qhtv.m3u8
山东教育卫视,weishi,,http://iptv.pdsu.edu.cn/hls/sdetv.m3u8
星空卫视,weishi,,http://iptv.pdsu.edu.cn/hls/startv.m3u8
凤凰中文,special,,http://iptv.pdsu.edu.cn/hls/fhzw.m3u8
凤凰电影,special,,http://iptv.pdsu.edu.cn/hls/fhdy.m3u8
凤凰资讯,special,,http://iptv.pdsu.edu.cn/hls/fhzx.m3u8
北京卡酷少儿,special,,http://iptv.pdsu.edu.cn/hls/btv10.m3u8
北京影视,special,,http://iptv.pdsu.edu.cn/hls/btv4.m3u8
北京影视,special,,http://iptv.pdsu.edu.cn/hls/btv4hd.m3u8
北京文艺,special,,http://iptv.pdsu.edu.cn/hls/btv2.m3u8
北京新闻,special,,http://iptv.pdsu.edu.cn/hls/btv9.m3u8
北京生活,special,,http://iptv.pdsu.edu.cn/hls/btv7.m3u8
北京科教,special,,http://iptv.pdsu.edu.cn/hls/btv3.m3u8
北京财经,special,,http://iptv.pdsu.edu.cn/hls/btv5.m3u8
北京青年,special,,http://iptv.pdsu.edu.cn/hls/btv8.m3u8
国家地理,special,,http://iptv.pdsu.edu.cn/hls/natlgeo.m3u8
湖南金鹰卡通,special,,http://iptv.pdsu.edu.cn/hls/jykttv.m3u8
CHC动作电影,special,,http://iptv.pdsu.edu.cn/hls/chcatv.m3u8
CHC家庭影院,special,,http://iptv.pdsu.edu.cn/hls/chctv.m3u8
Channel[V],special,,http://iptv.pdsu.edu.cn/hls/channelv.m3u8
StarSports,special,,http://iptv.pdsu.edu.cn/hls/starsports.m3u8
探索,special,,http://iptv.pdsu.edu.cn/hls/discovery.m3u8
河南IPTV导视,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225961/index.m3u8
河南卫视4K测试,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226162/index.m3u8
影视赏析,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226192/index.m3u8
求索动物,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226118/index.m3u8
求索生活,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226116/index.m3u8
求索科学,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226115/index.m3u8
求索纪录,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226114/index.m3u8
CCTV1,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226148/index.m3u8
CCTV3,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226150/index.m3u8
CCTV5,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226152/index.m3u8
CCTV6,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226153/index.m3u8
CCTV7,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226154/index.m3u8
CCTV8,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226155/index.m3u8
CCTV12,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226158/index.m3u8
CCTV15,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221225959/index.m3u8
河南卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226130/index.m3u8
东方卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226165/index.m3u8
北京卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226167/index.m3u8
天津卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226176/index.m3u8
安徽卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226168/index.m3u8
山东卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226171/index.m3u8
广东卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226169/index.m3u8
江苏卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226166/index.m3u8
浙江卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226164/index.m3u8
深圳卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226174/index.m3u8
湖北卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226175/index.m3u8
湖南卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226173/index.m3u8
黑龙江卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226170/index.m3u8
河南卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226163/index.m3u8
河南公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226021/index.m3u8
河南电视剧,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225944/index.m3u8
河南都市,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225941/index.m3u8
河南公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226127/index.m3u8
河南梨园省内版,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225988/index.m3u8
河南文物宝库,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226140/index.m3u8
河南武术世界,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226139/index.m3u8
河南睛彩中原,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226007/index.m3u8
风尚河南,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226004/index.m3u8
CCTV2,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226149/index.m3u8
CCTV4,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226151/index.m3u8
CCTV5+,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226161/index.m3u8
CCTV9,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226156/index.m3u8
CCTV10,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226157/index.m3u8
CCTV11,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221225955/index.m3u8
CCTV13,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221225957/index.m3u8
CCTV14,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226159/index.m3u8
CCTV17,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226160/index.m3u8
CGTN,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226108/index.m3u8
中国教育1,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225913/index.m3u8
中国教育4,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225963/index.m3u8
东南卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226177/index.m3u8
云南卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225920/index.m3u8
内蒙古卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225926/index.m3u8
四川卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225921/index.m3u8
宁夏卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225927/index.m3u8
山西卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226134/index.m3u8
广西卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226137/index.m3u8
新疆卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226132/index.m3u8
江西卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225924/index.m3u8
河北卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225923/index.m3u8
海南卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225949/index.m3u8
甘肃卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225935/index.m3u8
西藏卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226133/index.m3u8
贵州卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226172/index.m3u8
辽宁卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225930/index.m3u8
重庆卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225914/index.m3u8
陕西卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221225918/index.m3u8
青海卫视,weishi,,http://39.134.215.39:18890/PLTV/88888888/224/3221226135/index.m3u8
上海哈哈炫动,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225938/index.m3u8
北京卡酷少儿,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225937/index.m3u8
广东嘉佳卡通,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225939/index.m3u8
江苏优漫卡通,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225950/index.m3u8
湖南金鹰卡通,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225936/index.m3u8
河南民生,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226141/index.m3u8
河南国际,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226106/index.m3u8
河南新农村,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225991/index.m3u8
河南新闻,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225945/index.m3u8
大美河南,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226189/index.m3u8
河南欢腾购物,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225946/index.m3u8
河南法治,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225943/index.m3u8
河南移动戏曲,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226003/index.m3u8
郑州商都,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226028/index.m3u8
郑州妇女儿童,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226036/index.m3u8
郑州影视,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226035/index.m3u8
郑州文体,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226029/index.m3u8
郑州新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226027/index.m3u8
郑州都市生活,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226037/index.m3u8
三门峡新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226057/index.m3u8
伊川,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226143/index.m3u8
信阳公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226071/index.m3u8
信阳平桥广电中心,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226073/index.m3u8
信阳浉河广电中心,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226072/index.m3u8
信阳综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226070/index.m3u8
南阳公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226068/index.m3u8
南阳新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226067/index.m3u8
南阳科教,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226069/index.m3u8
周口1,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226061/index.m3u8
周口2,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226062/index.m3u8
周口3,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226063/index.m3u8
商丘公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226075/index.m3u8
商丘文体科教,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226060/index.m3u8
商丘新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226074/index.m3u8
安阳新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226046/index.m3u8
安阳科教,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226047/index.m3u8
平顶山公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226045/index.m3u8
平顶山城市,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226044/index.m3u8
平顶山新闻综合,http://39.134.215.39:18890/PLTV/88888888/224/3221226043/index.m3u8,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226043/index.m3u8
开封公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226039/index.m3u8
开封新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226038/index.m3u8
新乡公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226050/index.m3u8
新乡新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226049/index.m3u8
洛阳文旅,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226041/index.m3u8
洛阳新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226042/index.m3u8
洛阳科教,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226040/index.m3u8
济源1,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226090/index.m3u8
漯河新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226056/index.m3u8
濮阳公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226051/index.m3u8
濮阳综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226052/index.m3u8
焦作公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226088/index.m3u8
焦作教育,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226089/index.m3u8
焦作综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226087/index.m3u8
舞钢1,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226147/index.m3u8
许昌公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226055/index.m3u8
许昌农业科教,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226053/index.m3u8
许昌综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226054/index.m3u8
驻马店公共,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226066/index.m3u8
驻马店新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226076/index.m3u8
驻马店科教,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226065/index.m3u8
鹤壁新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226048/index.m3u8
内黄综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226146/index.m3u8
封丘新闻综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226190/index.m3u8
新乡综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226191/index.m3u8
清丰,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226144/index.m3u8
鄢陵综合,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226193/index.m3u8
项城,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226145/index.m3u8
百姓调解,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221225993/index.m3u8
美食汇,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226138/index.m3u8
棋牌汇,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226119/index.m3u8
北京家有购物,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226296/index.m3u8
央广购物,cctv,,http://39.134.215.39:18890/PLTV/88888888/224/3221226297/index.m3u8
江苏好享购物,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226299/index.m3u8
江西风尚购物,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226300/index.m3u8
湖南快乐购,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226301/index.m3u8
聚鲨环球精选,special,,http://39.134.215.39:18890/PLTV/88888888/224/3221226298/index.m3u8
CCTV1,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=67
CCTV2,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=68
CCTV4,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=70
CCTV7,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=73
CCTV9,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=74
CCTV10,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=75
CCTV12,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=77
CCTV14,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=79
东方卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=38
北京卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=37
四川卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=141
天津卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=41
安徽卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=40
山东卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=39
广东卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=54
江苏卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=36
河南卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=129
浙江卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=35
深圳卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=45
湖北卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=44
湖南卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=43
辽宁卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=55
黑龙江卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=131
河南都市,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=82
CCTV1,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=184
CCTV3,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=69
CCTV11,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=76
CCTV13,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=78
CCTV15,cctv,,http://player.200877926.top/18/tv.php?tv=hayx&id=80
云南卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=64
山西卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=63
重庆卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=58
河南卫视,weishi,,http://player.200877926.top/18/tv.php?tv=hayx&id=117
河南公共,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=87
河南国际,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=130
河南民生,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=83
河南法治,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=84
河南电视剧,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=85
广东嘉佳卡通,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=66
湖南金鹰卡通,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=65
郑州商都,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=132
郑州妇女儿童,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=135
郑州影视戏曲,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=134
郑州教育,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=137
郑州文体,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=133
郑州新闻综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=81
郑州都市生活,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=136
三门峡新闻综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=195
伊川,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=101
信阳综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=200
南乐综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=206
南阳新闻综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=199
周口1,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=118
周口1,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=197
商水,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=119
太康综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=121
宜阳综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=105
新安新闻综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=205
汝阳综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=103
洛宁1,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=104
洛阳文旅,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=159
洛阳新闻综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=158
洛阳科教,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=160
洛阳经开,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=208
济源,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=201
漯河新闻综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=194
焦作公共,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=202
焦作教育,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=203
睛彩焦作,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=204
西华,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=120
项城,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=114
项城,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=116
驻马店新闻综合,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=198
鹿邑,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=113
栾川新闻,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=126
嵩县综合新闻,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=106
无台标,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=123
无台标,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=128
无信号,special,,http://player.200877926.top/18/tv.php?tv=hayx&id=122
